rainfall_mm,river_level_m,soil_moisture,wind_speed_kmph,temperature_c,population_density,elevation_m,infrastructure_vulnerability,road_accessibility,distance_to_water_body,primary_disaster,secondary_disaster,severity
71.0,6.07,0.84,33.7,26.4,3319.0,1102.9,0.22,0.31,9.87,Landslide Trigger,Landslide,High
277.3,2.97,0.4,105.6,23.0,3167.0,358.4,0.36,0.77,1.29,Cyclone,Infrastructure Failure,Medium
244.6,5.99,0.97,13.0,24.9,4408.0,791.8,0.08,0.07,5.56,Heavy Rain,Flood,High
39.7,9.43,0.89,91.8,25.2,1579.0,62.7,0.72,0.83,4.02,Cyclone,Infrastructure Failure,High
11.2,1.79,0.28,30.8,40.7,3740.0,315.5,0.91,0.57,8.5,Extreme Heat,Fire,Critical
351.1,2.63,0.86,48.4,25.6,980.0,747.9,0.24,0.55,4.76,Heavy Rain,Flood,High
72.5,0.75,0.45,28.1,17.3,1124.0,301.1,0.23,0.23,7.96,Earthquake,Landslide,Low
10.5,2.64,0.49,26.1,25.6,10216.0,2098.7,0.4,0.84,17.73,Earthquake,Fire,Medium
61.0,1.69,0.2,25.5,17.7,3745.0,681.6,0.88,0.58,10.51,Earthquake,Fire,Medium
271.6,5.29,0.8,29.7,28.3,1913.0,320.0,0.78,0.91,3.8,Heavy Rain,Flood,High
4.9,1.45,0.26,36.3,40.9,2658.0,115.8,0.43,0.22,10.48,Extreme Heat,Fire,High
62.2,8.69,0.98,51.4,26.2,3217.0,674.8,0.1,0.69,2.12,Heavy Rain,Flood,High
370.1,10.25,0.71,45.5,29.3,1106.0,180.7,0.84,0.14,6.37,Heavy Rain,Flood,Critical
82.8,5.32,0.58,22.1,21.8,5987.0,2070.0,0.78,0.57,4.76,Landslide Trigger,Landslide,High
9.7,0.58,0.16,14.2,36.1,4277.0,362.9,0.59,0.87,10.16,Extreme Heat,Fire,High
98.0,3.04,0.71,10.0,27.5,1541.0,409.7,0.39,0.44,3.96,Heavy Rain,Disease Outbreak,Medium
55.3,3.25,0.69,16.8,27.3,958.0,226.8,0.37,0.08,0.87,Heavy Rain,Disease Outbreak,High
96.8,5.41,0.58,46.0,28.1,3318.0,162.8,0.77,0.92,1.08,Heavy Rain,Flood,High
52.2,6.22,0.83,47.3,18.7,348.0,547.7,0.49,0.19,2.38,Heavy Rain,Flood,High
293.2,9.17,0.89,27.0,18.2,3889.0,215.2,0.39,0.53,3.8,Heavy Rain,Flood,High
223.0,3.98,0.76,29.8,27.7,2247.0,555.6,0.68,0.13,0.98,Heavy Rain,Flood,High
244.0,3.28,0.6,149.4,28.3,558.0,172.5,0.57,0.49,0.18,Cyclone,Infrastructure Failure,High
5.5,2.35,0.15,23.8,42.0,1415.0,484.2,0.87,0.46,12.98,Extreme Heat,Fire,Critical
42.3,2.8,0.18,28.4,25.3,6731.0,1462.9,0.4,0.78,15.67,Earthquake,Fire,Medium
20.7,2.81,0.2,5.6,16.9,3286.0,736.7,0.33,0.71,1.59,Earthquake,Fire,Medium
65.2,4.45,0.64,27.2,19.6,4185.0,795.4,0.25,0.84,2.35,Heavy Rain,Flood,Medium
133.1,6.41,0.66,15.4,21.2,957.0,1449.6,0.76,0.08,2.68,Landslide Trigger,Landslide,High
7.3,1.56,0.26,6.3,42.2,2316.0,22.7,0.87,0.16,8.1,Extreme Heat,Fire,Critical
2.5,1.84,0.16,26.8,48.0,2343.0,888.4,0.86,0.13,10.14,Extreme Heat,Fire,Critical
6.8,1.26,0.14,39.8,44.3,2253.0,362.1,0.84,0.29,21.07,Extreme Heat,Fire,Critical
93.7,2.48,0.75,28.1,16.1,3325.0,2389.3,0.85,0.89,13.61,Landslide Trigger,Landslide,High
212.5,5.65,0.83,113.9,23.4,8865.0,149.9,0.64,0.84,5.41,Cyclone,Infrastructure Failure,High
300.0,5.29,0.82,18.8,22.9,5685.0,646.8,0.28,0.72,4.93,Heavy Rain,Flood,High
16.2,2.41,0.37,21.7,17.7,2716.0,826.6,0.54,0.51,13.67,Earthquake,Fire,Medium
14.2,2.37,0.16,17.3,41.8,940.0,104.1,0.25,0.62,8.97,Extreme Heat,Fire,High
5.8,0.84,0.32,35.6,46.1,461.0,363.9,0.3,0.25,3.31,Extreme Heat,Fire,High
266.0,9.39,0.79,129.3,28.5,3043.0,309.1,0.19,0.2,11.37,Cyclone,Flood,High
242.7,5.5,0.93,37.5,26.1,1905.0,14.6,0.69,0.39,4.04,Heavy Rain,Flood,High
293.7,6.86,0.7,147.3,32.9,667.0,83.1,0.46,0.14,9.75,Cyclone,Infrastructure Failure,High
189.6,3.81,0.79,45.5,22.7,2667.0,988.1,0.49,0.94,12.72,Landslide Trigger,Landslide,Medium
22.7,2.35,0.49,8.8,22.1,2275.0,1773.6,0.62,0.65,5.5,Earthquake,Landslide,Medium
226.6,8.43,0.54,127.1,30.1,6513.0,123.6,0.31,0.66,11.62,Cyclone,Infrastructure Failure,Medium
286.9,6.38,0.9,41.1,25.9,1921.0,184.5,0.71,0.61,3.32,Heavy Rain,Flood,High
53.2,3.96,0.58,130.0,30.2,1209.0,198.8,0.28,0.75,1.49,Cyclone,Infrastructure Failure,Medium
83.2,3.79,0.81,58.4,28.0,4491.0,2305.8,0.73,0.83,11.06,Landslide Trigger,Landslide,High
76.1,2.06,0.36,18.8,28.2,2049.0,1717.2,0.38,0.94,17.54,Earthquake,Fire,Medium
3.5,0.94,0.26,11.3,39.6,2874.0,277.3,0.39,0.47,5.88,Extreme Heat,Fire,High
82.9,7.64,0.49,92.6,24.8,2514.0,176.6,0.92,0.86,5.62,Cyclone,Infrastructure Failure,High
48.8,0.64,0.46,7.7,29.2,9241.0,888.7,0.43,0.46,16.92,Earthquake,Disease Outbreak,Medium
244.7,4.27,0.94,29.5,20.0,596.0,612.6,0.56,0.65,1.83,Heavy Rain,Flood,High
8.5,1.81,0.08,21.7,39.0,1234.0,876.6,0.9,0.94,3.14,Extreme Heat,Fire,High
252.7,2.11,0.64,98.0,30.9,2250.0,26.7,0.19,0.67,2.45,Cyclone,Infrastructure Failure,Medium
251.6,7.14,0.56,143.4,23.5,303.0,107.8,0.14,0.41,5.93,Cyclone,Infrastructure Failure,Medium
75.5,3.68,0.38,9.3,18.6,377.0,861.7,0.66,0.57,4.99,Earthquake,Fire,Medium
109.9,5.67,0.86,37.1,15.4,1008.0,2236.9,0.6,0.41,10.36,Landslide Trigger,Landslide,High
259.7,6.76,0.68,43.1,25.4,1264.0,73.2,0.44,0.3,0.62,Heavy Rain,Flood,High
9.8,0.89,0.26,32.1,35.7,785.0,592.7,0.87,0.6,24.11,Extreme Heat,Fire,High
245.0,2.97,0.83,31.5,26.7,1079.0,649.3,0.18,0.19,4.24,Heavy Rain,Flood,High
264.1,2.49,0.53,91.8,31.5,4375.0,193.7,0.82,0.14,11.96,Cyclone,Infrastructure Failure,High
133.5,3.72,0.67,42.3,20.0,938.0,112.8,0.48,0.1,4.96,Heavy Rain,Flood,High
213.8,5.83,0.69,86.2,25.1,2874.0,321.5,0.62,0.13,8.65,Cyclone,Infrastructure Failure,High
261.2,7.66,0.65,147.3,23.9,1287.0,276.2,0.06,0.71,11.56,Cyclone,Flood,Medium
52.3,10.35,0.43,39.4,22.5,4488.0,170.6,0.36,0.31,7.2,Heavy Rain,Flood,High
228.7,8.19,0.73,120.8,24.5,2431.0,341.9,0.51,0.56,9.02,Cyclone,Infrastructure Failure,High
238.8,5.45,0.89,37.8,22.7,1978.0,2109.1,0.61,0.87,4.25,Landslide Trigger,Landslide,High
55.2,4.41,0.54,24.7,21.4,3343.0,476.2,0.27,0.83,7.1,Heavy Rain,Flood,Medium
9.5,0.94,0.16,32.6,44.3,5303.0,527.4,0.33,0.74,5.33,Extreme Heat,Fire,High
204.8,3.61,0.43,72.4,24.7,3022.0,67.3,0.58,0.63,7.44,Cyclone,Infrastructure Failure,Medium
65.2,3.7,0.27,22.6,16.6,2233.0,308.3,0.73,0.43,13.43,Earthquake,Fire,Medium
92.1,10.35,0.45,18.5,21.3,2329.0,796.3,0.74,0.62,3.39,Heavy Rain,Flood,High
327.7,6.88,0.96,45.9,22.8,3791.0,311.2,0.61,0.73,7.44,Heavy Rain,Flood,Critical
235.1,3.93,0.59,35.1,18.2,674.0,355.5,0.11,0.8,6.07,Heavy Rain,Flood,Medium
253.7,4.09,0.87,39.6,22.0,5871.0,307.2,0.51,0.55,1.33,Heavy Rain,Flood,High
341.6,2.64,0.44,17.3,18.4,858.0,529.9,0.18,0.18,5.11,Heavy Rain,Flood,High
76.3,2.93,0.44,14.7,23.7,4602.0,242.2,0.61,0.58,19.96,Earthquake,Fire,Medium
161.0,2.54,0.6,39.7,15.0,8175.0,548.9,0.87,0.06,8.85,Landslide Trigger,Landslide,High
1.6,1.67,0.3,38.4,46.0,341.0,616.3,0.09,0.6,6.61,Extreme Heat,Fire,Medium
2.9,3.09,0.51,7.4,33.1,7520.0,1172.1,0.23,0.39,18.18,Earthquake,Disease Outbreak,Medium
94.4,9.47,0.69,51.8,20.5,3603.0,553.8,0.11,0.58,7.91,Heavy Rain,Flood,Medium
109.3,2.77,0.59,22.0,27.5,152.0,305.2,0.06,0.08,5.89,Heavy Rain,Disease Outbreak,Medium
89.2,4.49,0.66,153.7,25.9,7400.0,27.0,0.68,0.76,2.42,Cyclone,Infrastructure Failure,High
91.0,3.71,0.47,48.6,20.5,2616.0,518.1,0.23,0.62,4.18,Heavy Rain,Flood,Medium
41.6,9.45,0.32,64.8,25.6,2143.0,333.5,0.07,0.12,3.16,Cyclone,Flood,Medium
194.2,3.05,0.72,134.6,31.4,9505.0,57.9,0.74,0.16,5.52,Cyclone,Infrastructure Failure,Critical
165.7,8.88,0.56,139.6,27.5,253.0,47.2,0.23,0.85,1.86,Cyclone,Infrastructure Failure,Medium
205.6,7.41,0.67,96.7,24.4,2199.0,370.6,0.95,0.4,6.23,Cyclone,Infrastructure Failure,High
12.8,2.22,0.12,8.3,47.7,2312.0,394.8,0.61,0.75,2.05,Extreme Heat,Fire,High
14.1,2.33,0.33,6.1,44.0,5255.0,218.8,0.43,0.87,6.31,Extreme Heat,Fire,High
41.5,7.92,0.38,76.8,27.3,9104.0,161.3,0.64,0.31,5.89,Cyclone,Infrastructure Failure,Critical
81.5,3.52,0.71,42.1,17.7,2730.0,1935.0,0.61,0.24,2.38,Landslide Trigger,Landslide,High
238.2,4.69,0.8,37.4,26.7,972.0,1787.9,0.11,0.2,6.35,Landslide Trigger,Landslide,High
298.0,4.75,0.84,76.2,26.7,2984.0,384.4,0.88,0.9,1.18,Cyclone,Infrastructure Failure,High
258.4,8.35,0.69,80.9,30.0,1067.0,391.5,0.57,0.67,6.36,Cyclone,Flood,Medium
86.2,7.25,0.65,118.2,25.4,2924.0,66.3,0.35,0.32,7.52,Cyclone,Infrastructure Failure,High
123.3,3.94,0.95,49.4,25.9,831.0,1411.3,0.7,0.43,8.37,Landslide Trigger,Landslide,High
218.2,3.45,0.55,22.8,25.4,8581.0,917.2,0.64,0.15,4.7,Landslide Trigger,Landslide,High
97.4,4.95,0.74,43.9,21.3,845.0,697.8,0.92,0.17,0.96,Heavy Rain,Flood,High
269.8,7.13,0.34,106.0,27.7,1994.0,373.2,0.15,0.63,5.11,Cyclone,Flood,Medium
16.9,0.77,0.65,13.1,17.8,312.0,1553.9,0.14,0.13,16.61,Earthquake,Landslide,Medium
42.7,6.78,0.65,123.0,27.6,8133.0,327.9,0.49,0.76,6.61,Cyclone,Infrastructure Failure,High
184.4,6.42,0.89,14.8,24.8,2965.0,583.8,0.45,0.28,6.03,Heavy Rain,Flood,High
258.3,3.22,0.87,16.4,17.3,1331.0,1091.2,0.09,0.21,10.4,Landslide Trigger,Landslide,High
20.7,1.12,0.25,28.1,23.2,1994.0,921.1,0.88,0.32,19.37,Earthquake,Fire,High
6.0,1.29,0.21,25.4,37.5,123.0,718.4,0.58,0.77,13.42,Extreme Heat,Fire,High
100.1,1.23,0.87,58.9,15.1,9181.0,2276.1,0.63,0.85,6.03,Landslide Trigger,Landslide,High
11.8,0.56,0.07,23.4,35.8,1217.0,425.7,0.49,0.4,23.96,Extreme Heat,Fire,High
200.1,3.05,0.46,141.6,30.9,2068.0,316.7,0.71,0.4,9.27,Cyclone,Infrastructure Failure,High
8.1,1.88,0.23,16.7,20.9,4013.0,1338.2,0.51,0.88,7.87,Earthquake,Fire,Medium
80.0,8.69,0.79,52.8,22.5,1086.0,251.3,0.5,0.8,1.46,Heavy Rain,Flood,High
22.7,1.05,0.29,8.0,33.5,1008.0,1926.1,0.86,0.05,6.86,Earthquake,Fire,High
248.2,10.74,0.69,10.1,20.6,1707.0,738.7,0.76,0.8,0.23,Heavy Rain,Flood,Critical
38.2,1.31,0.45,12.9,20.1,118.0,1786.3,0.35,0.49,3.93,Earthquake,Landslide,Medium
282.7,9.53,0.78,38.2,26.0,3166.0,224.5,0.11,0.32,3.12,Heavy Rain,Flood,High
184.1,7.3,0.68,42.3,23.7,2485.0,724.3,0.05,0.33,3.1,Heavy Rain,Flood,High
336.0,5.5,0.55,34.5,18.9,1646.0,430.0,0.76,0.65,2.5,Heavy Rain,Flood,High
197.2,7.7,0.84,43.6,20.2,765.0,247.7,0.06,0.21,2.85,Heavy Rain,Flood,High
12.1,1.59,0.15,26.3,44.4,312.0,331.9,0.59,0.37,12.72,Extreme Heat,Fire,High
6.5,1.35,0.24,25.0,39.9,6874.0,34.9,0.74,0.93,16.28,Extreme Heat,Fire,High
67.6,3.28,0.62,82.4,22.4,1080.0,163.9,0.91,0.26,3.52,Cyclone,Infrastructure Failure,High
92.7,3.63,0.87,42.2,19.6,1127.0,183.6,0.93,0.54,6.0,Heavy Rain,Flood,High
113.4,10.23,0.59,23.0,21.9,1639.0,616.9,0.08,0.79,1.47,Heavy Rain,Flood,Medium
162.4,4.73,0.74,41.7,27.8,2101.0,284.8,0.14,0.81,6.52,Heavy Rain,Flood,Medium
230.7,7.92,0.94,35.2,18.1,2329.0,697.8,0.23,0.32,2.35,Heavy Rain,Flood,High
204.8,3.58,0.79,52.1,18.8,4118.0,1536.7,0.54,0.4,11.89,Landslide Trigger,Landslide,High
184.5,6.4,0.6,41.5,19.5,1233.0,774.3,0.09,0.69,6.25,Heavy Rain,Flood,Medium
228.3,9.21,0.45,67.9,32.1,300.0,107.2,0.73,0.16,8.69,Cyclone,Infrastructure Failure,High
279.5,7.29,0.95,11.7,21.5,2984.0,64.9,0.53,0.17,7.05,Heavy Rain,Flood,High
211.4,6.09,0.58,44.7,18.7,7711.0,520.9,0.72,0.3,6.6,Heavy Rain,Flood,High
192.1,2.63,0.37,120.7,31.4,2768.0,31.6,0.25,0.6,1.36,Cyclone,Infrastructure Failure,Medium
17.2,0.91,0.42,30.9,28.7,7048.0,1810.3,0.39,0.82,6.06,Earthquake,Fire,Medium
205.5,4.91,0.55,35.5,18.9,1409.0,744.7,0.26,0.05,2.24,Heavy Rain,Flood,High
278.5,7.81,0.87,11.8,29.1,463.0,271.4,0.72,0.57,7.31,Heavy Rain,Flood,High
126.7,2.13,0.66,62.5,27.5,15295.0,243.7,0.28,0.34,8.82,Cyclone,Disease Outbreak,High
162.6,9.08,0.94,53.8,29.3,1609.0,704.7,0.9,0.73,7.93,Heavy Rain,Flood,High
105.6,2.91,0.52,45.0,25.6,588.0,187.2,0.79,0.76,5.96,Heavy Rain,Flood,Medium
273.4,1.9,0.92,30.3,19.8,16907.0,1336.9,0.59,0.88,9.78,Landslide Trigger,Landslide,High
20.4,1.89,0.4,14.7,34.5,4553.0,1610.2,0.47,0.07,10.1,Earthquake,Fire,Medium
43.5,2.69,0.64,6.2,25.2,3117.0,261.0,0.26,0.72,3.83,Earthquake,Fire,Low
168.8,3.25,0.6,60.1,31.5,3126.0,10.0,0.93,0.82,0.18,Cyclone,Infrastructure Failure,High
98.0,3.07,0.68,138.2,26.0,631.0,175.8,0.56,0.14,1.47,Cyclone,Infrastructure Failure,High
84.6,3.38,0.57,64.3,27.5,3290.0,371.8,0.8,0.33,0.39,Cyclone,Infrastructure Failure,High
10.5,0.65,0.47,21.6,19.6,1135.0,1838.0,0.73,0.27,14.97,Earthquake,Landslide,Medium
10.1,0.74,0.26,13.4,42.0,301.0,171.8,0.2,0.22,18.7,Extreme Heat,Fire,High
63.6,9.21,0.97,45.0,28.3,2720.0,14.7,0.93,0.64,1.03,Heavy Rain,Flood,High
131.0,2.67,0.39,94.5,29.9,9187.0,17.6,0.85,0.87,10.24,Cyclone,Infrastructure Failure,High
34.1,9.32,0.52,142.6,24.1,231.0,181.4,0.9,0.78,0.63,Cyclone,Infrastructure Failure,High
167.2,4.15,0.84,30.4,24.7,10812.0,1370.0,0.47,0.43,9.93,Landslide Trigger,Landslide,High
72.5,3.66,0.65,21.5,21.9,4251.0,566.8,0.26,0.6,1.65,Earthquake,Disease Outbreak,Medium
277.5,9.1,0.3,90.1,31.2,6242.0,216.9,0.45,0.37,9.71,Cyclone,Infrastructure Failure,High
200.3,8.38,0.61,44.9,28.8,3219.0,233.0,0.84,0.14,7.72,Heavy Rain,Flood,High
20.1,1.62,0.3,10.2,32.4,2903.0,950.0,0.17,0.54,19.3,Earthquake,Fire,Medium
377.9,7.59,0.4,52.0,20.8,1360.0,553.9,0.3,0.89,4.17,Heavy Rain,Flood,High
276.2,5.61,0.46,69.7,23.7,238.0,211.3,0.46,0.72,3.76,Cyclone,Infrastructure Failure,Medium
344.3,7.77,0.82,26.4,24.0,1868.0,586.4,0.54,0.88,5.85,Heavy Rain,Flood,High
50.6,2.75,0.54,8.5,25.5,1218.0,2112.8,0.59,0.25,7.87,Earthquake,Landslide,Medium
233.5,3.9,0.74,37.1,23.0,1386.0,312.4,0.5,0.27,2.04,Heavy Rain,Flood,High
241.4,7.17,0.46,69.3,22.0,141.0,240.7,0.37,0.92,2.62,Cyclone,Flood,Medium
205.6,6.15,0.57,18.3,14.2,2069.0,2311.3,0.41,0.71,5.2,Landslide Trigger,Landslide,High
152.3,7.32,0.98,30.0,24.6,1093.0,407.0,0.2,0.73,6.45,Heavy Rain,Flood,Medium
142.2,8.81,0.69,113.6,22.8,3370.0,293.5,0.29,0.9,8.26,Cyclone,Infrastructure Failure,Medium
116.8,2.72,0.89,130.9,26.6,394.0,374.7,0.66,0.21,1.18,Cyclone,Infrastructure Failure,High
352.7,10.06,0.58,50.0,18.5,6288.0,443.4,0.37,0.21,7.49,Heavy Rain,Flood,Critical
3.2,1.53,0.23,6.1,39.8,693.0,750.7,0.91,0.29,12.22,Extreme Heat,Fire,Critical
313.5,4.24,0.65,32.1,24.0,2422.0,418.0,0.48,0.24,1.88,Heavy Rain,Flood,High
296.8,8.42,0.83,125.1,23.8,226.0,229.4,0.5,0.41,9.88,Cyclone,Infrastructure Failure,High
17.0,1.82,0.64,26.7,21.0,3120.0,1351.5,0.86,0.55,5.69,Earthquake,Fire,Medium
58.7,2.09,0.41,25.9,31.2,5584.0,1467.8,0.75,0.81,19.57,Earthquake,Fire,High
22.5,2.01,0.43,18.9,31.9,6931.0,108.2,0.1,0.25,4.97,Earthquake,Disease Outbreak,Medium
165.9,9.26,0.72,53.0,20.7,1001.0,699.0,0.5,0.11,2.34,Heavy Rain,Flood,High
176.8,5.7,0.49,48.7,22.6,793.0,785.7,0.5,0.59,7.21,Heavy Rain,Flood,High
12.3,2.27,0.24,6.2,40.7,6632.0,798.6,0.66,0.09,18.42,Extreme Heat,Fire,Critical
291.4,8.84,0.38,70.7,27.9,569.0,304.0,0.51,0.35,4.65,Cyclone,Infrastructure Failure,Medium
5.3,1.79,0.32,24.6,43.6,1291.0,600.8,0.39,0.33,14.68,Extreme Heat,Fire,High
13.8,2.15,0.22,36.9,46.4,4145.0,836.4,0.6,0.71,7.1,Extreme Heat,Fire,High
4.0,1.89,0.17,34.2,45.1,4148.0,206.0,0.55,0.55,6.23,Extreme Heat,Fire,Critical
233.2,8.34,0.44,112.8,31.1,452.0,349.8,0.26,0.9,3.52,Cyclone,Flood,Medium
154.9,4.85,0.31,64.8,29.4,474.0,238.0,0.37,0.78,6.95,Cyclone,Fire,Medium
2.6,2.27,0.09,10.9,40.7,3535.0,851.9,0.58,0.18,9.58,Extreme Heat,Fire,Critical
97.0,8.94,0.41,126.0,32.6,911.0,52.2,0.25,0.16,4.85,Cyclone,Infrastructure Failure,High
264.4,9.22,0.79,51.6,19.7,945.0,262.7,0.18,0.49,2.82,Heavy Rain,Flood,High
240.3,6.73,0.56,52.0,25.5,14839.0,1178.0,0.64,0.93,2.54,Landslide Trigger,Landslide,High
156.1,3.37,0.61,59.3,17.5,1615.0,447.5,0.29,0.62,8.17,Landslide Trigger,Landslide,Medium
128.4,4.72,0.31,116.0,23.3,1302.0,89.5,0.2,0.57,8.63,Cyclone,Infrastructure Failure,Medium
120.9,4.94,0.76,43.3,26.9,5058.0,391.0,0.22,0.19,3.69,Heavy Rain,Flood,High
209.5,4.78,0.73,84.4,25.6,2961.0,359.2,0.15,0.21,5.12,Cyclone,Flood,Medium
0.5,1.35,0.35,35.6,42.9,1572.0,777.8,0.21,0.64,15.67,Extreme Heat,Fire,High
86.3,3.5,0.88,20.8,15.8,1028.0,848.8,0.5,0.32,8.73,Landslide Trigger,Landslide,High
217.1,5.0,0.97,32.2,26.9,973.0,563.4,0.51,0.66,3.98,Heavy Rain,Flood,High
201.8,3.24,0.41,24.8,19.8,1704.0,725.9,0.69,0.78,1.49,Heavy Rain,Flood,High
154.7,2.09,0.62,33.9,19.1,7925.0,1097.3,0.08,0.45,2.85,Landslide Trigger,Landslide,High
294.7,6.78,0.51,73.9,32.6,6889.0,10.5,0.07,0.7,8.21,Cyclone,Flood,Medium
299.7,6.62,0.55,143.1,28.1,225.0,301.0,0.24,0.12,7.09,Cyclone,Infrastructure Failure,High
65.6,1.09,0.69,23.0,26.0,2249.0,1900.1,0.28,0.48,9.02,Landslide Trigger,Landslide,High
261.6,9.54,0.45,41.9,26.9,2579.0,451.6,0.5,0.48,1.79,Heavy Rain,Flood,High
36.9,0.89,0.24,7.9,19.8,858.0,616.5,0.71,0.79,5.66,Earthquake,Fire,Medium
157.9,5.25,0.89,38.1,21.5,2926.0,573.8,0.94,0.32,2.82,Heavy Rain,Flood,High
281.2,4.07,0.62,103.7,30.6,4676.0,29.1,0.47,0.14,7.56,Cyclone,Infrastructure Failure,High
3.7,1.86,0.32,19.8,41.8,1414.0,221.0,0.64,0.94,11.48,Extreme Heat,Fire,High
249.6,3.04,0.65,66.3,24.7,3734.0,73.0,0.5,0.89,4.09,Cyclone,Infrastructure Failure,Medium
91.1,3.19,0.65,25.6,27.9,1684.0,1174.5,0.23,0.16,14.17,Landslide Trigger,Landslide,High
68.4,0.61,0.63,17.5,19.9,340.0,1377.5,0.8,0.43,3.53,Earthquake,Landslide,Medium
169.9,2.91,0.34,94.9,27.6,4982.0,307.3,0.15,0.11,6.06,Cyclone,Infrastructure Failure,Medium
102.4,9.45,0.84,16.4,18.4,4589.0,551.4,0.23,0.58,6.86,Heavy Rain,Flood,High
234.5,3.55,0.62,89.9,24.5,1988.0,388.0,0.17,0.71,10.96,Cyclone,Infrastructure Failure,Medium
99.0,2.85,0.53,110.3,23.1,7218.0,230.8,0.88,0.71,0.28,Cyclone,Infrastructure Failure,High
204.0,4.79,0.83,51.9,19.9,1512.0,378.0,0.42,0.91,2.59,Heavy Rain,Flood,High
99.8,5.44,0.87,105.2,31.5,765.0,28.2,0.93,0.21,11.44,Cyclone,Infrastructure Failure,Critical
150.0,3.97,0.56,83.8,32.6,573.0,125.8,0.79,0.54,7.87,Cyclone,Infrastructure Failure,High
14.7,1.35,0.11,17.1,44.3,344.0,600.0,0.57,0.89,19.9,Extreme Heat,Fire,High
8.6,0.83,0.51,14.5,28.2,7136.0,1222.6,0.66,0.29,19.74,Earthquake,Disease Outbreak,High
3.9,2.26,0.23,32.6,40.3,662.0,110.7,0.75,0.68,9.65,Extreme Heat,Fire,High
79.2,8.09,0.91,41.4,24.1,1859.0,256.4,0.82,0.75,7.11,Heavy Rain,Flood,High
319.4,11.41,0.83,11.5,20.5,303.0,37.8,0.5,0.08,1.6,Heavy Rain,Flood,Critical
37.8,3.65,0.52,33.3,19.5,2279.0,1191.8,0.55,0.08,7.05,Earthquake,Landslide,Medium
93.0,7.14,0.76,114.1,25.0,9897.0,165.0,0.83,0.11,1.24,Cyclone,Infrastructure Failure,Critical
104.9,7.73,0.53,52.0,27.1,5241.0,225.9,0.43,0.63,0.15,Heavy Rain,Flood,High
4.3,0.79,0.25,20.8,37.3,4238.0,141.1,0.31,0.71,15.35,Extreme Heat,Fire,High
2.7,1.18,0.27,28.1,37.8,5923.0,127.5,0.12,0.15,2.98,Extreme Heat,Fire,High
94.2,5.07,0.77,83.5,28.0,726.0,40.7,0.24,0.38,5.63,Cyclone,Infrastructure Failure,Medium
301.2,9.2,0.64,15.3,21.4,11140.0,409.2,0.62,0.37,6.97,Heavy Rain,Flood,Critical
10.4,1.17,0.24,13.5,37.7,3181.0,86.2,0.76,0.78,11.66,Extreme Heat,Fire,High
79.4,0.81,0.4,20.6,31.1,1305.0,622.7,0.94,0.86,2.32,Earthquake,Fire,High
5.9,2.25,0.06,16.0,44.2,6433.0,214.9,0.6,0.94,6.56,Extreme Heat,Fire,Critical
2.0,1.21,0.14,35.8,37.6,4879.0,331.0,0.26,0.11,5.29,Extreme Heat,Fire,High
6.5,1.28,0.1,9.7,46.6,1000.0,79.7,0.91,0.13,4.28,Extreme Heat,Fire,Critical
250.3,8.64,0.53,87.9,29.5,5781.0,282.5,0.29,0.67,9.38,Cyclone,Flood,Medium
94.5,7.1,0.76,17.3,18.9,7101.0,163.8,0.53,0.72,3.42,Heavy Rain,Flood,High
13.9,0.87,0.27,14.4,26.0,2441.0,1944.7,0.05,0.08,9.1,Earthquake,Landslide,Medium
6.7,2.95,0.39,10.8,26.9,3373.0,1220.9,0.74,0.31,2.69,Earthquake,Fire,Medium
10.3,0.9,0.28,36.9,40.2,1021.0,235.3,0.05,0.64,11.18,Extreme Heat,Fire,High
64.0,4.39,0.82,40.0,18.9,348.0,531.4,0.42,0.71,7.45,Heavy Rain,Flood,Medium
270.3,4.54,0.49,45.3,29.5,3072.0,616.4,0.89,0.67,7.71,Heavy Rain,Flood,High
258.1,1.97,0.88,23.9,14.4,242.0,1435.2,0.93,0.65,5.46,Landslide Trigger,Landslide,High
13.5,2.5,0.17,13.9,36.6,2146.0,473.4,0.4,0.2,15.94,Extreme Heat,Fire,High
146.0,1.51,0.9,17.1,19.3,1300.0,600.3,0.15,0.53,11.85,Landslide Trigger,Landslide,Medium
13.7,2.32,0.12,30.2,34.4,931.0,136.0,0.77,0.89,13.49,Extreme Heat,Fire,High
0.3,1.32,0.37,21.9,33.3,1052.0,1967.5,0.75,0.23,13.11,Earthquake,Fire,Medium
77.2,0.52,0.43,7.7,23.2,5027.0,1415.1,0.58,0.28,14.1,Earthquake,Fire,Medium
253.4,5.87,0.57,52.2,27.6,3085.0,1674.4,0.36,0.66,4.95,Landslide Trigger,Landslide,High
43.6,3.75,0.46,11.4,29.5,1691.0,696.9,0.06,0.92,6.18,Earthquake,Fire,Low
42.6,3.21,0.28,27.4,26.3,2279.0,961.9,0.64,0.06,19.44,Earthquake,Fire,Medium
149.5,10.5,0.84,34.2,28.8,1641.0,394.1,0.61,0.34,4.58,Heavy Rain,Flood,High
134.1,9.23,0.37,70.0,22.5,418.0,131.4,0.54,0.57,4.84,Cyclone,Infrastructure Failure,Medium
11.3,2.45,0.24,8.9,35.2,665.0,704.2,0.28,0.73,16.96,Extreme Heat,Fire,Medium
236.8,7.77,0.52,38.3,27.2,2849.0,709.3,0.66,0.49,5.92,Heavy Rain,Flood,High
